Label,Model,Star Score,Duration seconds,MAE,RMSE,R2
SiteEnergyUseWN(kBtu),LinearRegression,False,0.080685,5612983.270536879,13498792.43205036,0.6580550348154591
SiteEnergyUseWN(kBtu),ElasticNet,False,38.414795,5612983.270536879,13498792.43205036,0.6580550348154591
SiteEnergyUseWN(kBtu),RandomForestRegressor,False,78.410653,3952875.5964063643,12741916.054975145,0.6953256775385233
SiteEnergyUseWN(kBtu),GradientBoostingRegressor,False,28.526511,3654188.842299247,9730581.332261726,0.8223177893510617
SiteEnergyUseWN(kBtu),SVR,False,259.685375,7019154.973707635,23755335.379185162,-0.058982314486665466
