Label,Model,Star Score,Duration seconds,MAE,RMSE,R2
TotalGHGEmissions,LinearRegression,True,0.084359,221.130620577594,735.6666786625823,-0.07817211114986322
TotalGHGEmissions,ElasticNet,True,21.113446,221.130620577594,735.6666786625823,-0.07817211114986322
TotalGHGEmissions,RandomForestRegressor,True,73.226682,129.30097572815532,365.1022388545925,0.7344447358101469
TotalGHGEmissions,GradientBoostingRegressor,True,28.009369,169.88171885322154,544.5754343271253,0.40919791973653785
TotalGHGEmissions,SVR,True,355.115324,201.34288366957693,710.0368786010189,-0.004356131022368093
