Label,Model,Star Score,Duration seconds,MAE,RMSE,R2
TotalGHGEmissions,LinearRegression,False,0.228793,185.28261922623128,423.34909677820656,0.6386711719548877
TotalGHGEmissions,ElasticNet,False,22.793008,185.28261922623128,423.34909677820656,0.6386711719548877
TotalGHGEmissions,RandomForestRegressor,False,82.302663,97.88577788617889,275.2499856656563,0.8472574814213131
TotalGHGEmissions,GradientBoostingRegressor,False,29.420794,123.7500156437039,490.959826596265,0.514043661509128
TotalGHGEmissions,SVR,False,252.252685,176.42988122144476,707.1272891524387,-0.008092845926563674
